Car,Price,Body,Mileage,Engine Info,Eng Type,Registration,Year,Model
Hyundai,"7,500",sedan,100,1.4,Petrol,yes,2007,Accent
Hyundai,"11,200",crossover,90,2,Gas,yes,2008,Tucson
Hyundai,"7,500",sedan,104,1.6,Petrol,yes,2010,Elantra
Hyundai,"21,400",crossover,63,2,Diesel,yes,2012,IX35
Hyundai,"12,650",other,55,1.4,Diesel,yes,2013,i30
Hyundai,"13,400",crossover,157,2.7,Gas,yes,2006,Santa FE
Hyundai,"21,700",crossover,63,2.2,Diesel,yes,2012,Santa FE
Hyundai,"26,900",crossover,59,2.4,Petrol,yes,2013,Santa FE
Hyundai,"12,500",crossover,134,2.7,Gas,yes,2007,Santa FE
Hyundai,"19,700",crossover,127,2.2,Diesel,yes,2012,Santa FE
Hyundai,"15,600",other,134,2.7,Gas,yes,2008,Santa FE
Hyundai,"11,300",crossover,166,2,Petrol,yes,2008,Tucson
Hyundai,"53,000",van,1,2.5,Diesel,yes,2016,H1 пасс.
Hyundai,"11,500",sedan,65,1.6,Petrol,yes,2011,Elantra
Hyundai,"9,950",other,74,2,Petrol,yes,2008,Coupe
Hyundai,"11,100",sedan,63,1.4,Petrol,yes,2013,Accent
Hyundai,"6,800",sedan,107,1.4,Gas,yes,2007,Accent
Hyundai,"22,600",crossover,89,2.2,Diesel,yes,2012,Santa FE
Hyundai,"6,500",van,170,1.6,Petrol,yes,2005,Matrix
Hyundai,"13,500",crossover,168,2.2,Diesel,yes,2007,Santa FE
Hyundai,"12,800",crossover,219,2.7,Gas,yes,2007,Santa FE
Hyundai,"9,250",crossover,192,2,Diesel,yes,2008,Tucson
Hyundai,"13,838",hatch,1,1.6,Diesel,yes,2015,i30
Hyundai,"12,700",crossover,104,2,Gas,yes,2009,Tucson
Hyundai,"6,999",sedan,95,1.4,Gas,yes,2009,Accent
Hyundai,"10,000",sedan,19,1.4,Petrol,yes,2011,Accent
Hyundai,"3,950",crossover,220,2.9,Diesel,no,2002,Terracan
Hyundai,"6,300",sedan,1,1.4,Petrol,yes,2008,Accent
Hyundai,"21,900",crossover,71,2.2,Diesel,yes,2012,Santa FE
Hyundai,"5,400",sedan,102,1.5,Diesel,yes,2008,Accent
Hyundai,"14,900",crossover,172,2.2,Diesel,yes,2007,Santa FE
Hyundai,"9,999",sedan,42,1.4,Petrol,yes,2011,Accent
Hyundai,"7,000",sedan,100,1.6,Petrol,yes,2008,Accent
Hyundai,"6,000",van,130,1.6,Petrol,yes,2007,Matrix
Hyundai,"8,600",sedan,189,3.3,Petrol,yes,2006,Sonata
Hyundai,"6,700",sedan,95,1.6,Petrol,yes,2008,Accent
Hyundai,"10,500",hatch,50,1.4,Petrol,yes,2011,i30
Hyundai,"8,700",other,62,1.25,Petrol,yes,2013,i20
Hyundai,"12,800",hatch,19,1.4,Petrol,yes,2013,i30
Hyundai,"5,100",hatch,108,1.4,Petrol,yes,2007,Getz
Hyundai,"9,300",sedan,98,1.4,Petrol,yes,2011,Accent
Hyundai,"6,300",sedan,164,1.6,Gas,yes,2008,Accent
Hyundai,"6,300",sedan,76,NA,Petrol,yes,2010,Accent
Hyundai,"6,500",sedan,92,1.4,Petrol,yes,2008,Accent
Hyundai,"9,900",crossover,168,2,Gas,yes,2007,Tucson
Hyundai,"18,200",sedan,35,2.4,Petrol,yes,2011,Sonata
Hyundai,"11,500",sedan,75,1.6,Petrol,yes,2011,Accent
Hyundai,"28,400",crossover,1,2,Petrol,yes,2016,Tucson
Hyundai,"17,500",sedan,60,1.8,Petrol,yes,2013,Elantra
Hyundai,"9,200",sedan,100,NA,Gas,yes,2011,Accent
Hyundai,"6,300",sedan,163,1.5,Diesel,yes,2008,Accent
Hyundai,"8,000",sedan,193,2,Gas,yes,2007,Sonata
Hyundai,"6,999",sedan,91,1.4,Petrol,yes,2008,Accent
Hyundai,"6,400",sedan,85,1.4,Petrol,yes,2009,Accent
Hyundai,"12,700",sedan,34,1.6,Petrol,yes,2013,Accent
Hyundai,"9,700",hatch,90,1.6,Diesel,yes,2010,i30
Hyundai,"11,999",crossover,56,NA,Petrol,yes,2009,Tucson
Hyundai,"8,999",hatch,56,1.6,Petrol,yes,2010,i30
Hyundai,"5,900",hatch,86,1.4,Petrol,yes,2007,Getz
Hyundai,"13,000",other,72,2,Petrol,yes,2008,Coupe
Hyundai,"5,350",hatch,115,1.4,Petrol,yes,2007,Getz
Hyundai,"10,900",sedan,44,1.4,Petrol,yes,2013,i30
Hyundai,"5,900",sedan,99,1.4,Petrol,yes,2009,Accent
Hyundai,"5,950",hatch,200,1.4,Petrol,yes,2005,Getz
Hyundai,"6,500",hatch,137,1.4,Gas,yes,2007,Getz
Hyundai,"4,200",sedan,135,1.6,Gas,yes,2010,Elantra
Hyundai,"12,200",crossover,118,2,Gas,yes,2011,Tucson
Hyundai,"7,800",hatch,58,1.4,Petrol,yes,2011,i30
Hyundai,"15,500",crossover,135,3.8,Gas,yes,2009,ix55 (Veracruz)
Hyundai,"8,599",hatch,95,1.6,Diesel,yes,2009,i30
Hyundai,"8,100",hatch,72,1.4,Gas,yes,2008,i30
Hyundai,"18,999",crossover,48,2,Gas,yes,2011,IX35
Hyundai,"6,600",sedan,82,1.4,Petrol,yes,2006,Accent
Hyundai,"7,000",hatch,84,1.6,Petrol,yes,2008,Getz
Hyundai,"5,400",hatch,158,1.4,Petrol,yes,2005,Getz
Hyundai,"7,600",sedan,28,1.4,Petrol,yes,2008,Accent
Hyundai,"17,600",crossover,83,2,Petrol,yes,2011,IX35
Hyundai,"17,500",crossover,138,2.2,Diesel,yes,2010,Santa FE
Hyundai,"36,000",crossover,70,2.2,Diesel,yes,2013,Santa FE
Hyundai,"21,900",crossover,48,2.2,Diesel,yes,2012,Santa FE
Hyundai,"13,200",sedan,50,1.6,Other,yes,2011,Elantra
Hyundai,"5,700",hatch,102,1.4,Gas,yes,2005,Getz
Hyundai,"7,700",sedan,107,1.6,Petrol,yes,2008,Elantra
Hyundai,"17,000",crossover,54,2,Petrol,yes,2010,IX35
Hyundai,"18,750",crossover,93,2.4,Gas,yes,2012,Santa FE
Hyundai,"8,499",van,148,2.5,Diesel,yes,2008,H1 пасс.
Hyundai,"10,700",crossover,113,2,Gas,yes,2008,Tucson
Hyundai,"8,300",sedan,150,2,Gas,yes,2008,Sonata
Hyundai,"15,500",sedan,85,10,Petrol,yes,2011,Sonata
Hyundai,"11,111",crossover,99,2.7,Petrol,yes,2009,Tucson
Hyundai,"7,700",other,265,99.99,Diesel,yes,2003,H1 пасс.
Hyundai,"16,500",sedan,87,2.4,Petrol,yes,2011,Sonata
Hyundai,"6,700",sedan,87,1.5,Diesel,yes,2008,Accent
Hyundai,"8,400",sedan,178,2,Gas,yes,2007,Sonata
Hyundai,"8,650",crossover,147,2,Gas,yes,2007,Tucson
Hyundai,"14,500",sedan,134,2,Gas,yes,2012,Sonata
Hyundai,"6,900",hatch,63,1.4,Petrol,yes,2008,Getz
Hyundai,"5,850",hatch,98,1.1,Petrol,yes,2008,i10
Hyundai,"8,800",hatch,67,1.4,Petrol,yes,2011,i30
Hyundai,"7,700",hatch,97,1.4,Petrol,yes,2008,i30
Hyundai,"6,900",hatch,95,1.4,Petrol,yes,2007,Getz
Hyundai,"17,200",crossover,45,2,Petrol,yes,2013,IX35
Hyundai,"16,000",crossover,175,3.8,Gas,yes,2007,ix55 (Veracruz)
Hyundai,"31,500",crossover,1,2,Petrol,yes,2016,Tucson
Hyundai,"5,800",sedan,110,NA,Other,yes,2007,Accent
Hyundai,"7,500",hatch,60,1.1,Petrol,yes,2011,i10
Hyundai,"11,990",sedan,36,1.4,Petrol,yes,2013,Accent
Hyundai,"19,500",crossover,105,3,Diesel,yes,2008,ix55 (Veracruz)
Hyundai,"39,500",crossover,1,2.2,Diesel,yes,2014,Santa FE
Hyundai,"12,650",hatch,36,1.4,Diesel,yes,2014,i30
Hyundai,"6,200",hatch,59,1.4,Petrol,yes,2008,Getz
Hyundai,"14,800",crossover,88,2,Gas,yes,2010,IX35
Hyundai,"7,500",sedan,150,3.3,Gas,yes,2006,Sonata
Hyundai,"17,500",crossover,100,2,Other,yes,2012,IX35
Hyundai,"9,400",sedan,90,2,Petrol,yes,2009,Sonata
Hyundai,"15,500",crossover,22,2,Petrol,yes,2010,IX35
Hyundai,"12,000",hatch,7,1.4,Petrol,yes,2013,i30
Hyundai,"7,500",hatch,150,1.25,Petrol,yes,2011,i20
Hyundai,"16,900",crossover,78,2,Petrol,yes,2011,IX35
Hyundai,"4,600",hatch,140,1.1,Gas,yes,2006,Getz
Hyundai,"9,200",other,190,2,Gas,yes,2007,Tucson
Hyundai,"7,499",crossover,100,NA,Gas,no,2011,IX35
Hyundai,"13,499",sedan,31,1.6,Petrol,yes,2013,Elantra
Hyundai,"7,000",sedan,115,1.5,Diesel,yes,2009,Accent
Hyundai,"17,500",vagon,3,1.6,Diesel,yes,2014,i30
Hyundai,"6,500",sedan,65,1.4,Petrol,yes,2008,Accent
Hyundai,"11,300",sedan,40,1.6,Other,yes,2012,Accent
Hyundai,"7,150",sedan,60,1.4,Petrol,yes,2010,Accent
Hyundai,"7,700",sedan,122,1.6,Gas,yes,2008,Accent
Hyundai,"8,200",sedan,98,1.6,Gas,yes,2008,Elantra
Hyundai,"6,000",van,227,2.5,Diesel,yes,2006,H1 пасс.
Hyundai,"4,900",crossover,230,2,Diesel,no,2004,Santa FE
Hyundai,"11,500",sedan,14,1.4,Petrol,yes,2013,Accent
Hyundai,"8,990",crossover,155,2,Gas,yes,2007,Tucson
Hyundai,"13,900",sedan,44,2,Petrol,yes,2010,Sonata
Hyundai,"11,700",sedan,85,1.4,Petrol,yes,2013,Accent
Hyundai,"8,800",hatch,141,1.6,Diesel,yes,2009,i30
Hyundai,"12,900",crossover,49,2.7,Petrol,yes,2008,Tucson
Hyundai,"11,000",sedan,116,3.3,Gas,yes,2007,Grandeur
Hyundai,"6,500",sedan,150,1.4,Petrol,yes,2008,Accent
Hyundai,"6,500",hatch,88,1.4,Petrol,yes,2006,Getz
Hyundai,"16,000",crossover,97,2,Petrol,yes,2011,IX35
Hyundai,"6,700",sedan,70,1.4,Petrol,yes,2011,Accent
Hyundai,"10,999",sedan,59,1.4,Petrol,yes,2011,Accent
Hyundai,"10,500",crossover,170,2,Gas,yes,2008,Tucson
Hyundai,"6,200",sedan,92,1.4,Petrol,yes,2007,Accent
Hyundai,"17,200",crossover,92,2.2,Diesel,yes,2012,Santa FE
Hyundai,"9,500",sedan,52,1.3,Petrol,yes,2011,Accent
Hyundai,"15,500",sedan,125,2,Petrol,yes,2012,Sonata
Hyundai,"10,700",other,74,2,Gas,yes,2008,Coupe
Hyundai,"23,800",crossover,115,2.2,Diesel,yes,2011,Santa FE
Hyundai,"6,300",hatch,97,1.4,Petrol,yes,2007,Getz
Hyundai,"7,700",sedan,117,1.6,Petrol,yes,2007,Elantra
Hyundai,"14,500",crossover,90,2.7,Gas,yes,2008,Santa FE
Hyundai,"6,200",sedan,82,1.4,Gas,yes,2009,Accent
Hyundai,"7,200",van,125,1.5,Diesel,yes,2007,Matrix
Hyundai,"5,300",other,186,1.3,Petrol,yes,2005,Getz
Hyundai,"18,500",crossover,72,2,Gas,yes,2011,IX35
Hyundai,"8,900",crossover,160,2,Diesel,yes,2006,Santa FE
Hyundai,"13,999",sedan,9,1.4,Diesel,yes,2014,i30
Hyundai,"9,000",crossover,170,2,Petrol,yes,2008,Tucson
Hyundai,"17,250",crossover,97,2,Gas,yes,2011,IX35
Hyundai,"13,950",sedan,67,1.8,Petrol,yes,2012,Elantra
Hyundai,"6,999",sedan,103,1.5,Diesel,yes,2008,Accent
Hyundai,"10,500",crossover,112,2,Petrol,yes,2008,Tucson
Hyundai,"10,300",crossover,184,2,Gas,yes,2007,Tucson
Hyundai,"7,000",sedan,113,1.5,Diesel,yes,2008,Accent
Hyundai,"5,100",hatch,110,1.4,Other,yes,2005,Getz
Hyundai,"5,400",hatch,133,1.4,Petrol,yes,2004,Getz
Hyundai,"9,900",vagon,159,1.6,Other,yes,2011,i30
Hyundai,"10,500",crossover,135,2,Gas,yes,2008,Tucson
Hyundai,"11,999",sedan,108,1.6,Gas,yes,2011,Elantra
Hyundai,"14,500",crossover,146,2.2,Diesel,yes,2007,Santa FE
Hyundai,"9,200",hatch,7,1.2,Petrol,yes,2011,i10
Hyundai,"6,800",hatch,86,1.4,Gas,yes,2007,Getz
Hyundai,"9,600",crossover,180,2,Petrol,yes,2008,Tucson
Hyundai,"10,000",crossover,106,2.7,Petrol,yes,2007,Tucson
Hyundai,"5,900",van,141,1.6,Petrol,yes,2005,Matrix
Hyundai,"7,900",other,77,1.2,Petrol,yes,2011,i20
Hyundai,"11,300",crossover,116,2,Diesel,yes,2009,Tucson
Hyundai,"11,500",crossover,135,2,Petrol,yes,2006,Tucson
Hyundai,"6,500",hatch,108,1.4,Gas,yes,2007,Getz
Hyundai,"11,000",sedan,149,3.3,Petrol,yes,2008,Grandeur
Hyundai,"6,700",sedan,100,1.6,Petrol,yes,2008,Accent
Hyundai,"16,300",sedan,93,2.4,Gas,yes,2012,Sonata
Hyundai,"9,900",sedan,40,1.4,Petrol,yes,2011,Accent
Hyundai,"6,900",sedan,86,1.4,Gas,yes,2009,Accent
Hyundai,"14,850",sedan,75,18,Gas,yes,2012,Elantra
Hyundai,"10,900",sedan,22,1.4,Petrol,yes,2014,Accent
Hyundai,"9,300",sedan,58,1.4,Petrol,yes,2011,Accent
Hyundai,"5,500",hatch,87,1.4,Petrol,yes,2007,Getz
Hyundai,"9,500",crossover,140,2,Gas,yes,2008,Tucson
Hyundai,"12,000",hatch,70,1.6,Diesel,yes,2011,i30
Hyundai,"4,800",sedan,220,1.6,Petrol,yes,2002,Elantra
Hyundai,"10,400",sedan,78,1.4,Petrol,yes,2011,Accent
Hyundai,"18,499",crossover,39,2,Petrol,yes,2011,IX35
Hyundai,"21,400",crossover,96,2.2,Diesel,yes,2012,Santa FE
Hyundai,"8,999",hatch,74,1.4,Petrol,yes,2011,i20
Hyundai,"17,999",crossover,39,2,Petrol,yes,2013,IX35
Hyundai,"17,950",crossover,17,2,Petrol,yes,2013,Santa FE
Hyundai,"13,300",crossover,122,2.7,Gas,yes,2009,Tucson
Hyundai,"17,500",crossover,88,NA,Other,yes,2012,IX35
Hyundai,"6,250",sedan,190,2,Petrol,yes,2006,Elantra
Hyundai,"10,800",sedan,182,3.3,Gas,yes,2008,Sonata
Hyundai,"9,500",crossover,170,2,Gas,yes,2008,Tucson
Hyundai,"8,200",hatch,27,1.4,Petrol,yes,2011,i30
Hyundai,"6,400",sedan,113,1.4,Petrol,yes,2007,Accent
Hyundai,"10,900",crossover,97,2,Diesel,yes,2008,Tucson
Hyundai,"27,800",crossover,93,3,Diesel,yes,2012,ix55 (Veracruz)
Hyundai,"12,900",sedan,143,2,Petrol,yes,2010,Sonata
Hyundai,"10,100",sedan,150,2,Gas,yes,2008,Sonata
Hyundai,"20,700",sedan,18,2.4,Gas,yes,2014,Sonata
Hyundai,"4,300",van,250,2.5,Diesel,yes,2001,H1 груз.
Hyundai,"5,900",hatch,106,1.6,Petrol,yes,2006,Getz
Hyundai,"6,400",hatch,79,1.4,Petrol,yes,2007,Getz
Hyundai,"23,999",crossover,62,2.2,Diesel,yes,2012,Santa FE
Hyundai,"13,000",sedan,6,1.4,Petrol,yes,2012,Accent
Hyundai,"10,200",other,82,2,Gas,yes,2008,Coupe
Hyundai,"7,400",hatch,112,1.4,Other,yes,2008,i30
Hyundai,"18,000",crossover,55,2,Petrol,yes,2012,IX35
Hyundai,"10,700",hatch,114,1.6,Diesel,yes,2011,i30
Hyundai,"9,650",crossover,170,2,Diesel,yes,2006,Tucson
Hyundai,"15,450",crossover,63,2,Petrol,yes,2011,Tucson
Hyundai,"5,500",hatch,110,1.4,Petrol,yes,2007,Getz
Hyundai,"6,999",sedan,71,1.4,Other,yes,2008,Accent
Hyundai,"9,500",hatch,45,1.4,Petrol,yes,2011,i20
Hyundai,"9,700",vagon,42,1.8,Petrol,yes,2011,Matrix
Hyundai,"12,500",sedan,50,1.6,Petrol,yes,2013,Elantra
Hyundai,"9,800",crossover,66,2,Petrol,yes,2007,Tucson
Hyundai,"10,900",sedan,115,2,Other,yes,2008,Sonata
Hyundai,"6,200",sedan,112,1.4,Petrol,yes,2007,Accent
Hyundai,"8,900",hatch,118,1.6,Diesel,yes,2008,i30
Hyundai,"29,800",other,49,2.4,Petrol,yes,2013,Santa FE
Hyundai,"13,500",crossover,130,2.2,Diesel,yes,2007,Santa FE
Hyundai,"5,950",sedan,109,1.4,Petrol,yes,2008,Accent
Hyundai,"12,899",crossover,49,2.7,Petrol,yes,2008,Tucson
Hyundai,"8,800",sedan,71,2,Petrol,yes,2007,Sonata
Hyundai,"6,700",sedan,54,1.4,Petrol,yes,2008,Accent
Hyundai,"12,777",crossover,102,2,Petrol,yes,2008,Tucson
Hyundai,"8,500",hatch,76,1.1,Petrol,yes,2011,i10
Hyundai,"12,700",vagon,90,2,Petrol,yes,2012,Tucson
Hyundai,"12,600",sedan,87,1.6,Petrol,yes,2012,Elantra
Hyundai,"8,800",hatch,122,1.6,Diesel,yes,2008,i30
Hyundai,"12,500",crossover,90,2,Diesel,yes,2008,Tucson
Hyundai,"6,200",sedan,114,1.4,Petrol,yes,2008,Accent
Hyundai,"9,100",van,160,2.5,Diesel,yes,2009,H1 груз.
Hyundai,"8,960",other,60,1.6,Other,yes,2011,Elantra
Hyundai,"16,700",crossover,22,2,Petrol,yes,2011,IX35
Hyundai,"9,700",sedan,12,1.4,Petrol,yes,2011,Accent
Hyundai,"6,000",other,275,NA,Petrol,yes,2002,Coupe
Hyundai,"17,599",crossover,58,2,Petrol,yes,2011,IX35
Hyundai,"7,400",hatch,59,1.4,Petrol,yes,2008,Getz
Hyundai,"11,999",vagon,55,1.6,Diesel,yes,2012,i30
Hyundai,"5,850",crossover,20,2,Diesel,yes,2014,IX35
Hyundai,"5,700",sedan,118,1.4,Petrol,yes,2007,Accent
Hyundai,"19,500",crossover,65,2,Diesel,yes,2011,IX35
Hyundai,"20,300",crossover,83,2,Diesel,yes,2011,IX35
Hyundai,"18,200",crossover,88,2,Petrol,yes,2012,IX35
Hyundai,"13,700",crossover,123,2.2,Diesel,yes,2006,Santa FE
Hyundai,"9,100",hatch,62,1.4,Petrol,yes,2011,i30
Hyundai,"14,800",sedan,99,2,Gas,yes,2011,Sonata
Hyundai,"5,000",sedan,180,1.6,Petrol,yes,2004,Elantra
Hyundai,"6,200",van,187,2.5,Diesel,yes,2005,H1 пасс.
Hyundai,"9,100",crossover,170,2,Petrol,yes,2007,Tucson
Hyundai,"5,200",other,250,2.5,Diesel,yes,2005,H1 пасс.
Isuzu,"13,960",other,122,2.5,Diesel,yes,2011,D-Max
Jaguar,"18,777",sedan,82,3,Petrol,yes,2008,XF
Jaguar,"32,000",sedan,56,2,Petrol,yes,2013,XF
Jaguar,"30,900",sedan,55,2,Petrol,yes,2013,XF
Jaguar,"27,500",sedan,102,3,Petrol,yes,2012,XF
Jaguar,"47,795",sedan,2,2,Diesel,yes,2015,XF
Jaguar,"26,000",sedan,17,3,Petrol,yes,2009,XF
Jaguar,"19,250",sedan,137,3,Petrol,yes,2009,XF
Jaguar,"29,500",sedan,78,3,Petrol,yes,2013,XF
Jaguar,"7,500",sedan,290,3,Petrol,yes,2002,S-Type
Jaguar,"9,800",sedan,240,3,Petrol,yes,2001,X-Type
Jaguar,"11,700",sedan,196,3,Petrol,yes,2007,X-Type
Jaguar,"39,900",sedan,24,2,Petrol,yes,2016,XE
Jaguar,"10,300",sedan,164,2.5,Petrol,yes,2006,X-Type
Jaguar,"39,900",sedan,22,2,Petrol,yes,2015,XE
Jaguar,"32,500",other,43,4.2,Petrol,yes,2007,XKR
Jaguar,"21,500",sedan,160,4,Petrol,yes,2001,Daimler
Jeep,"40,000",crossover,45,3,Diesel,yes,2012,Grand Cherokee
Jeep,"34,900",crossover,74,6.1,Petrol,yes,2006,Grand Cherokee
Jeep,"27,500",crossover,250,3,Diesel,yes,2012,Grand Cherokee
Jeep,"27,500",crossover,93,6.1,Petrol,yes,2007,Grand Cherokee
Jeep,"53,000",crossover,33,3,Diesel,yes,2015,Grand Cherokee
Jeep,"5,500",crossover,120,2.7,Diesel,no,2003,Grand Cherokee
Jeep,"12,500",crossover,149,2.8,Diesel,yes,2008,Cherokee
Jeep,"7,200",crossover,200,4,Gas,yes,2001,Grand Cherokee
Jeep,"27,000",crossover,40,3.8,Other,yes,2009,Wrangler
Jeep,"11,300",crossover,118,2.4,Gas,yes,2007,Compass
Jeep,"5,000",crossover,286,2.7,Diesel,no,2002,Grand Cherokee
Jeep,"45,500",crossover,31,3.6,Petrol,yes,2014,Grand Cherokee
Jeep,"55,000",crossover,40,3.8,Petrol,yes,2011,Wrangler
Jeep,"86,700",crossover,6,3.8,Petrol,yes,2011,Wrangler
Jeep,"19,500",crossover,143,3,Diesel,yes,2008,Grand Cherokee
Jeep,"16,999",crossover,170,3,Diesel,yes,2005,Grand Cherokee
Jeep,"63,500",crossover,1,3.6,Petrol,yes,2016,Wrangler
Jeep,"12,500",crossover,152,2.4,Petrol,yes,2008,Patriot
Kia,"18,000",crossover,64,2,Diesel,yes,2011,Sportage
Kia,"21,700",crossover,58,2,Diesel,yes,2012,Sportage
Kia,"16,400",hatch,54,1.6,Diesel,yes,2013,Ceed
Kia,"13,300",hatch,35,1.6,Petrol,yes,2012,Ceed
Kia,"8,800",other,135,2.4,Gas,yes,2006,Sorento
Kia,"14,500",crossover,106,2.5,Diesel,yes,2008,Sorento
Kia,"20,500",crossover,98,2,Petrol,yes,2011,Sportage
Kia,"23,999",crossover,14,2.2,Diesel,yes,2012,Sorento
Kia,"11,200",sedan,60,1.6,Petrol,yes,2012,Rio
Kia,"18,700",other,87,2.2,Diesel,yes,2010,Sorento
Kia,"19,600",crossover,80,2,Gas,yes,2013,Sportage
Kia,"7,850",hatch,87,1.6,Petrol,yes,2008,Ceed
Kia,"21,500",crossover,107,2.2,Diesel,yes,2011,Sorento
Kia,"22,999",crossover,72,2.2,Diesel,yes,2012,Sorento
Kia,"22,800",crossover,45,2,Diesel,yes,2013,Sportage
Kia,"5,500",sedan,150,2,Petrol,yes,2004,Magentis
Kia,"22,800",crossover,58,2,Diesel,yes,2013,Sportage
Kia,"22,300",crossover,48,2,Diesel,yes,2014,Sportage
Kia,"5,400",hatch,124,1.1,Petrol,yes,2007,Picanto
Kia,"9,000",sedan,225,2,Petrol,yes,2006,Magentis
Kia,"7,900",sedan,176,1.6,Diesel,yes,2009,Cerato
Kia,"9,000",sedan,170,2.7,Gas,yes,2007,Magentis
Kia,"19,300",crossover,117,NA,Gas,yes,2012,Sorento
Kia,"7,600",sedan,136,2,Petrol,yes,2009,Cerato
Kia,"8,800",vagon,155,1.6,Gas,yes,2007,Ceed
Kia,"12,599",hatch,91,1.6,Petrol,yes,2012,Ceed
Kia,"7,499",sedan,193,2,Petrol,yes,2007,Magentis
Kia,"9,900",sedan,127,2.7,Gas,yes,2008,Magentis
Kia,"11,900",sedan,67,2,Petrol,yes,2011,Cerato
Kia,"14,500",sedan,91,2,Petrol,yes,2013,Cerato
Kia,"13,460",hatch,1,1.6,Petrol,yes,2016,Ceed
Kia,"12,000",sedan,1,1.4,Petrol,yes,2015,Rio
Kia,"16,154",vagon,1,1.6,Petrol,yes,2016,Ceed
Kia,"8,500",sedan,120,2,Other,yes,2007,Magentis
Kia,"26,900",crossover,76,2.2,Diesel,yes,2013,Sorento
Kia,"11,500",sedan,47,NA,Petrol,yes,2013,Rio
Kia,"10,700",sedan,160,2,Gas,yes,2009,Magentis
Kia,"23,000",crossover,70,2.2,Diesel,yes,2013,Sorento
Kia,"11,900",crossover,130,2.5,Diesel,yes,2008,Sorento
Kia,"7,700",hatch,120,1.4,Gas,yes,2009,Ceed
Kia,"6,999",hatch,124,1.4,Petrol,yes,2008,Rio
Kia,"10,900",crossover,148,3.3,Gas,yes,2007,Sorento
Kia,"15,200",vagon,87,1.6,Diesel,yes,2013,Ceed
Kia,"19,396",crossover,1,1.7,Diesel,yes,2015,Sportage
Kia,"14,713",sedan,1,1.6,Petrol,yes,2015,Cerato
